"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginFlat","TreatmentVariable:OriginFlat","se_(Intercept)","se_TreatmentVariable","se_OriginFlat","se_TreatmentVariable:OriginFlat","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin","Stable_OriginFC","Variable_OriginFC","maxGroupFC","col","Gene"
"Pocillopora_acuta_HIv2___RNAseq.g1652.t1",1.1873199965382,347.412397019925,-167.706198509962,3.31093892138172,1.98387091129454,0.304023466289505,1.10820406667834,-0.342418926662667,0.332273036079776,0.466697747876856,0.471669399280727,0.664908058867884,0.165728993689606,7.92522418617768,0.265211486478323,1,1,1,0.683935820961438,0.00487503041427672,0.60656218823432,0.999999999916938,0.0402282347940889,0.999427929836143,-1.47695414374255,-1.03186755369215,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g1652.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11054.t1",0.175946193743815,596.548282683076,-292.274141341538,8.53804728107319,5.82698290844234,-0.19816347225961,0.448292591630238,0.159791132879149,0.122096246368391,0.172826441802899,0.176275728005194,0.249412995216344,0.949769805220886,17.9334252897214,0.410456555112946,1,1,1,0.329777898330402,2.28767918449061e-05,0.52173786695167,0.999999999916938,0.00106060894601715,0.999427929836143,-0.645217186595177,-0.874924343444095,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11054.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28145.t1",0.150502671233176,497.668186743095,-242.834093371547,7.26261217980475,5.43952753509957,-0.202642408070034,-0.716170354653405,0.291469582996285,0.113594544697459,0.160899684967581,0.165510247740193,0.234093914893631,0.308816845281634,23.7545029642188,1.55026602714516,1,1,1,0.578407125397302,1.09439033125509e-06,0.213096172363222,0.999999999916938,0.000102256365353161,0.999427929836143,1.02670320888647,0.608682082564307,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28145.t1"
"Pocillopora_acuta_HIv2___RNAseq.g956.t1",0.0975909637610045,540.699897887009,-264.349948943504,7.9789311791706,5.77628104369992,-0.0623025301077171,-0.504413543655977,0.213321930728427,0.100932069657962,0.130153273873733,0.146638199191979,0.188680349356185,0.172664826949383,12.5442149225188,1.27825549409115,1,1,1,0.67775427000987,0.00039743480945485,0.258223648772065,0.999999999916938,0.00759557816734582,0.999427929836143,0.724792808547352,0.41835419558096,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g956.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8592.t1",8.05827734580751,251.984729140063,-119.992364570032,1.73015498443578,3.01021029294068,-0.368923307998118,-5.08965183462052,0.36892330799812,0.821961961100292,1.16322143483259,1.46132791974335,2.06708229518855,0.0687348201515355,22.5256119187463,0.0318534629710597,1,1,1,0.793187865183366,2.07360379580102e-06,0.858349650934977,0.999999999916938,0.000172610949431708,0.999427929836143,4.24229197905744,3.73996808232777,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g8592.t1"
"Pocillopora_acuta_HIv2___RNAseq.5540_t",0.0694749173874048,390.326529341966,-189.163264670983,5.91707640794941,3.90868410416264,0.168853339743082,0.425631329506199,-0.352844943447916,0.0863816976497329,0.121094093009808,0.122350176779646,0.172974249986726,0.00222095201943162,8.29530830652613,4.16106867647416,1,1,1,0.962412026190202,0.00397476317389488,0.0413632984370282,0.999999999916938,0.0347342490495341,0.999427929836143,-0.604184480658668,-0.103319602993701,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.5540_t"
"Pocillopora_acuta_HIv2___RNAseq.g27064.t1",0.054799233494024,344.935222983507,-166.467611491754,5.17839301730931,3.39282913199174,0.171997674589209,0.225432754908291,0.0224452432791893,0.0858353179605484,0.11955238949812,0.121607756558135,0.169420407493698,4.67588352518728,7.83457709064169,0.0175516192863284,1,1,1,0.0305889644668116,0.0051256143973332,0.894602644645482,0.999999999916938,0.0419096593405209,0.999427929836143,-0.315730299089784,-0.348868402552691,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g27064.t1"
"Pocillopora_acuta_HIv2___TS.g1247.t1",0.0478350061987418,391.596403974684,-189.798201987342,5.91387087175878,3.99812239466731,1.95052588792795e-05,0.250072314538934,-0.0211572114885444,0.0761107480988177,0.105024070195339,0.1071887166435,0.149542733973916,0.0194103234266066,9.72348340790414,0.0200164115638565,1,1,1,0.889196546061981,0.00181928378431534,0.88749125805644,0.999999999916938,0.0214965512588541,0.999427929836143,-0.355014721031969,-0.324925969660078,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g1247.t1"
"Pocillopora_acuta_HIv2___RNAseq.g23320.t1",2.38592951599001,374.519475344053,-181.259737672026,3.42651231473498,1.91404604513028,0.375442946662795,1.75638271250682,-0.376156104847407,0.604702270240678,0.648723932195207,0.752480082454838,0.928469160214889,0.170806651115733,7.33488366342036,0.164135024163623,1,1,1,0.679395904153621,0.00676290563224564,0.68537768560791,0.999999999916938,0.0490726295841041,0.999427929836143,-2.37173155626621,-1.88831927367128,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g23320.t1"
"Pocillopora_acuta_HIv2___TS.g302.t2",0.305385240042266,279.395879732032,-133.697939866016,3.07403512663097,1.79522567720578,-1.23932782346162e-12,0.817514344092107,-0.17435338714354,0.198215938771102,0.280319713528185,0.271511454321639,0.38562522768197,0.229058840539137,14.3778145026185,0.204423068021823,1,1,1,0.632222563791734,0.000149553996852436,0.651174112958521,0.999999999916938,0.00384873032884434,0.999427929836143,-1.05984297901509,-0.826958183862529,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g302.t2"
"Pocillopora_acuta_HIv2___RNAseq.g8906.t1",0.0935646009201909,374.007932029896,-181.003966014948,5.01463894684045,3.76392304512125,-0.210375029131511,-0.497778018350655,0.370606119000955,0.10345740421735,0.141491619731763,0.154242706879701,0.208661346662771,0.147076278517294,7.58414819173353,3.15457719462357,1,1,1,0.701345176661167,0.00588837812894674,0.0757143029522748,0.999999999916938,0.0455572494387659,0.999427929836143,0.697200189986218,0.178036355149032,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g8906.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24460.t1",0.245276773721157,387.277424879198,-187.638712439599,4.84906606184028,3.28581119200348,-0.158958747354018,0.296647115854985,0.311554738603821,0.10296346942375,0.132567083145995,0.134369320218533,0.230539679397636,0.495049357933641,8.82343991329651,1.82632200713145,1,1,1,0.481683505911086,0.00297385528709184,0.176562590095066,0.999999999916938,0.0297062418836213,0.999427929836143,-0.414554568580514,-0.84956281195675,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g24460.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30633.t1",0.0700611386625531,755.640364000621,-371.820182000311,11.629140386923,8.31272826993657,-0.179899382720466,-0.378573036400249,0.203016960827023,0.0765393529978008,0.108261674812199,0.11072605217154,0.156602775236592,1.12239193146005,12.5221801385931,1.6806053273446,1,1,1,0.289403991640372,0.000402149370295758,0.194844038170523,0.999999999916938,0.00759557816734582,0.999427929836143,0.546002581057964,0.253192580293312,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30633.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28803.t1b",0.0875251534306238,634.316581842778,-311.158290921389,9.40086564189626,6.35574992839862,0.0442841264464821,0.326867685537727,0.0549195497901413,0.0970479820939111,0.122760292030491,0.138295453586143,0.177034522229963,0.63629764754077,11.1997515996989,0.0962360990028726,1,1,1,0.425054661094683,0.000818082824868897,0.756394090681677,0.999999999916938,0.0123865667526416,0.999427929836143,-0.470872824983465,-0.550042889395252,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28803.t1b"
"Pocillopora_acuta_HIv2___RNAseq.g18125.t1",0.452600927860625,297.760883152994,-142.880441576497,3.08002680336604,1.73827078427711,0.334639055553855,0.881113779739447,-0.476721569167593,0.228842111814546,0.317128355676126,0.316443719200799,0.443979018760628,0.169641898176592,8.28632750406154,1.15293469848779,1,1,1,0.680430260341275,0.0039944691865339,0.282935656102729,0.999999999916938,0.0348487611279698,0.999427929836143,-1.13895139784613,-0.528763680431745,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g18125.t1"
"Pocillopora_acuta_HIv2___TS.g11421.t1",1.07872001548992,336.441194805636,-162.220597402818,3.26133041836585,2.27083639467946,-0.663483988430718,0.836599868454534,0.528790480626019,0.313839971373389,0.452868996119922,0.447912667474851,0.640262762893798,1.55288451887703,11.713249917669,0.68210426938449,1,1,1,0.212710112486334,0.000620566454290461,0.408863067000537,0.999999999916938,0.0100914794536094,0.999427929836143,-1.12834041567069,-1.77829169829996,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g11421.t1"
"Pocillopora_acuta_HIv2___TS.g5312.t1",0.613810889328966,459.256176038237,-223.628088019119,5.37957543217102,3.73369346990357,-0.286023422212526,0.772158514882547,-0.0056828005389109,0.230525422816166,0.327023121516559,0.331579880730388,0.469991411066042,1.5115754386229,10.7179566062077,0.000146199195598834,1,1,1,0.218898845726497,0.00106100780920357,0.990352784700752,0.999999999916938,0.0148820289526346,0.999463346832989,-1.09575430089683,-1.08177385482731,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g5312.t1"
"Pocillopora_acuta_HIv2___TS.g25814.t1",2.04124909764141,358.036752368408,-173.018376184204,3.08723091089878,3.42904485894805,-0.313802168507371,-2.50084142054716,0.744913986808788,0.577570497696772,0.600911616738152,0.763116573676658,0.892702061743624,0.00284445468724008,11.8228457581766,0.696304468228716,1,1,1,0.957466245317623,0.00058508368124919,0.404028239600086,0.999999999916938,0.00987305384489602,0.999427929836143,3.17344127883138,2.26610051747691,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g25814.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24049.t1",0.181324642598737,474.824428929438,-231.412214464719,6.54026618271027,4.88070809586509,-0.180332841664481,-0.620721073775253,0.353606277328484,0.134287345838846,0.178489436892959,0.196931373149252,0.260032313954325,0.0120311925246537,9.0984397544485,1.84920598747217,1,1,1,0.912657774993764,0.00255827632388327,0.173875770961737,0.999999999916938,0.0270978098973769,0.999427929836143,0.88619035556358,0.381390623777248,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g24049.t1"
"Pocillopora_acuta_HIv2___TS.g18622.t1b",0.0449452270411893,566.439954749361,-277.21997737468,8.83502627190091,6.05235065941178,-0.0331054427216494,0.180321704914315,0.067175584665347,0.069959682802635,0.0891361867109315,0.100324555066714,0.128482608391469,0.000139312450095485,7.74782553496911,0.273359530776797,1,1,1,0.990582731717485,0.00537772535563484,0.60108702201466,0.999999999916938,0.043088450243063,0.999427929836143,-0.25959048191017,-0.3562956707253,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g18622.t1b"
"Pocillopora_acuta_HIv2___RNAseq.g19834.t1",2.25031491188719,314.825299467911,-151.412649733955,2.59746421945227,1.36789699598017,-0.543173457631506,1.82239228185848,0.685494453361019,0.456883147916535,0.657869692973767,0.645795006978187,0.921363809117649,0.176850663476896,21.9729448414426,0.553535643695312,1,1,1,0.674093817945825,2.76521118092832e-06,0.456876619968804,0.999999999916938,0.000213834131869459,0.999427929836143,-2.36007238710055,-3.14430068829007,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g19834.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13234.t1",0.210370837298601,693.233231488986,-340.616615744493,9.90155585975111,7.19777839032838,-0.0330111079063213,-0.575275899754315,0.068279137470297,0.146215593269659,0.188568513497791,0.205879207244759,0.272474341372785,4.78149924193256e-06,12.4334238395367,0.0627949660011861,1,1,1,0.998255295982879,0.00042171806991266,0.802131703435106,0.999999999916938,0.00780871958829218,0.999427929836143,0.829109124191735,0.730705763964043,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13234.t1"
"Pocillopora_acuta_HIv2___RNAseq.g23104.t1",0.147401076572789,406.602552065044,-197.301276032522,5.39348412436519,3.97093122100714,-0.174711859542788,-0.307399012077227,0.166870646924245,0.0767576316278186,0.0861997738975325,0.0854403080984077,0.0914765783238069,2.48391934384105,11.2492370577356,3.32766865802804,1,1,1,0.11501532309957,0.000796557505234928,0.0681233735114853,0.999999999916938,0.0121248311493617,0.999427929836143,0.433906065387401,0.197966799370759,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g23104.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17426.t1",0.095760808453222,390.120445710299,-189.06022285515,5.53010795679785,4.12847756859155,-0.178837699592099,-0.455635113387432,0.169556890517722,0.0965521960409458,0.137504517015953,0.142608897727292,0.202383190680642,0.993542502846604,13.4747535839327,0.701910937701468,1,1,1,0.318878094479593,0.000241794943582639,0.402142335533828,0.999999999916938,0.00530774461565841,0.999427929836143,0.644202741551756,0.403722186050874,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17426.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1031.t1",0.103793640361283,346.72745589645,-167.363727948225,4.62581500675387,3.06853732197771,0.0596841356049208,0.368378142286842,-0.107597489321886,0.111908683365381,0.157552113460981,0.157744431410771,0.222902905773206,0.0028301296091281,7.96248306513498,0.233009063968627,1,1,1,0.957573382266223,0.00477568530416005,0.629301573680675,0.999999999916938,0.0396780011023219,0.999427929836143,-0.511571887397636,-0.362264327891518,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g1031.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10976.t1",0.246543826287984,441.60126150693,-214.800630753465,6.15235670377937,4.63310955467734,0.174320971708553,-0.88896742188835,-0.0322242162251048,0.146136052169471,0.206353879354916,0.214287974682976,0.30236432856546,1.11567409060429,35.8469124133956,0.0113580458656684,1,1,1,0.29085184459015,2.13446020499557e-09,0.915126840408556,0.999999999916938,4.62979212548916e-07,0.999427929836143,1.2627397076322,1.31142802041244,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g10976.t1"
"Pocillopora_acuta_HIv2___RNAseq.19049_t",0.196430898623854,692.153003383204,-340.076501691602,9.85269498193018,7.31427538593884,-0.384677079033712,-0.683831894744054,0.502673357064958,0.128160842699031,0.181318951129349,0.185482259044503,0.262334506344062,1.2166672087027,10.8743623390178,3.67164678566204,1,1,1,0.270015706655064,0.000975045939155399,0.0553454754997949,0.999999999916938,0.0140153915602777,0.999427929836143,0.985618852815829,0.261076489147429,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.19049_t"
"Pocillopora_acuta_HIv2___RNAseq.g130.t1",0.15161858004692,424.066275308382,-206.033137654191,5.81984266786754,4.01488039086785,-0.197168064910309,0.315852949418491,0.0751896380238182,0.118905812642829,0.169129888796143,0.17064046171605,0.242320458972472,1.75682896078431,8.49566753821582,0.0962799425142439,1,1,1,0.185020534914013,0.0035599314194006,0.756340363412083,0.999999999916938,0.0324769075400941,0.999427929836143,-0.44873701784108,-0.554078667768053,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g130.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16178.t1",0.438755106779529,338.956639474843,-163.478319737421,3.7833399086531,2.98736402388358,0.264301623807701,-0.986191191889224,0.313364013832375,0.201902516021574,0.283819279928299,0.304861241960711,0.423689386159139,3.69225237137361,15.1465981480719,0.547019834161593,1,1,1,0.0546657488333516,9.94773865044626e-05,0.459537951471418,0.999999999916938,0.0028633429823756,0.999427929836143,1.31082284301312,0.919983777152237,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16178.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28764.t1",0.0357745369232267,492.040675421518,-240.020337710759,7.76106894663683,5.24383056413232,0.127151430882035,0.223222629875253,-0.0792723425806834,0.0598072061140253,0.0824311312350898,0.085341785940927,0.118616060776905,2.24904331771221,9.05295073235933,0.446638740676133,1,1,1,0.133697035876051,0.00262271198627892,0.503935499996579,0.999999999916938,0.0272286554263485,0.999427929836143,-0.320525422630994,-0.206780926829823,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28764.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3203.t1",0.0392071384928705,371.100444691339,-179.550222345669,5.80057580039508,4.16407790809722,-0.0169827803613136,-0.351373103852639,0.157268420514163,0.0675470308827758,0.0956420082182189,0.100672396560539,0.141524662740935,0.605193441349816,14.755004352428,1.23486304209307,1,1,1,0.436603325585815,0.000122422169262918,0.266463372559049,0.999999999916938,0.00322952071188719,0.999427929836143,0.497657127096473,0.275231608452388,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g3203.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11563.t1",0.112021766086984,380.760685147089,-184.380342573544,5.39434791914453,3.62734384994517,-0.051645652825462,0.299838240594263,0.0525135037014546,0.112830591778341,0.152364776460137,0.157749826237911,0.217242068826152,0.0564935415531044,8.06439156626552,0.0584324546658336,1,1,1,0.812126426438163,0.00451436319432614,0.808990886017827,0.999999999916938,0.0379743859468269,0.999427929836143,-0.422863156300524,-0.496620966071654,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11563.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16841.t2",1.99661853336006,412.705471026231,-200.352735513116,4.0025082259195,2.87521111766602,-0.244371988955188,1.17102486623604,0.10285970799965,0.413620474245122,0.586059114050342,0.5951275039091,0.842554736569586,0.213612125431797,8.4187209211044,0.0149037077363962,1,1,1,0.643950868978203,0.00371376965625746,0.902835072897089,0.999999999916938,0.0332856092950111,0.999427929836143,-1.63528167145603,-1.76627419832811,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16841.t2"
"Pocillopora_acuta_HIv2___RNAseq.g28814.t1",0.422285932987045,315.308353392698,-151.654176696349,3.31699197769798,2.67987932413551,0.0669908690294129,-0.756958693298542,0.248135071992491,0.202249313797887,0.28537575167473,0.304275319754789,0.425681319802948,0.710698600834287,8.77051869513608,0.339787282992958,1,1,1,0.399211990872187,0.00306138376371615,0.559952031936422,0.999999999916938,0.0297854055423239,0.999427929836143,0.990911026130244,0.677528619743056,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28814.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30596.t1",0.105245487818668,310.394280426555,-149.197140213278,4.35556940617538,2.72457951250457,0.175008901834403,0.497926080471206,-0.171392260459424,0.119310245066978,0.166110023145657,0.165607637743593,0.232295897879731,0.566133965521185,12.5138146652921,0.544376453574549,1,1,1,0.451799278292665,0.000403953986820709,0.460624620134772,0.999999999916938,0.00759557816734582,0.999427929836143,-0.683107482292971,-0.449965832086909,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30596.t1"
